Hotelling T2         	sum-squared residuals  	
 4.494418639595E-02  	 8.849985208206E+04    	
 9.711032139608E-04  	 1.345081496780E+04    	
 1.063866282701E+01  	 8.146678865088E+07    	
 1.378017505494E-04  	 3.281548894443E+03    	
 2.974331321932E-04  	 1.320856381630E+04    	
 9.091334489243E+01  	 2.421089740867E+07    	
 1.511890048344E-01  	 1.338426426027E+06    	
 9.744533464403E-03  	 1.525044220294E+04    	
 1.478254989446E-02  	 5.604657893758E+05    	
 4.330250020449E-04  	 2.774989690899E+03    	
 1.832991628943E-01  	 2.106119019563E+05    	
 3.133199322079E-02  	 7.334635853879E+04    	
 1.855070956622E-02  	 1.611237773577E+04    	
 2.210645701074E-02  	 2.798746268893E+04    	
 3.312936024719E-02  	 9.577709829069E+04    	
 3.729331595695E-04  	 9.475430446926E+03    	
 1.423946973930E-05  	 1.432076742137E+03    	
 2.014904396778E-05  	 1.960551124496E+03    	
 1.028406834713E-01  	 1.481180006275E+05    	
 4.708374674619E-05  	 2.661598090049E+03    	
 4.324453719477E-05  	 1.554591808924E+03    	
 1.050724274621E-04  	 1.423842335117E+03    	
 1.237752123950E-02  	 4.070066023633E+04    	
 3.764001668455E-04  	 3.212823068458E+03    	
 2.824130773459E-02  	 3.359496438167E+05    	
 1.855622458108E-04  	 5.493479315810E+03    	
 3.741234469404E-03  	 1.012164727850E+04    	
 2.935171253631E-04  	 3.432980833874E+03    	
 1.305525749851E-01  	 5.421971850687E+05    	
 1.398721600707E-04  	 4.645689876114E+03    	
 1.141178933712E-04  	 5.548423060591E+03    	
 1.199193667325E-04  	 3.628554576821E+03    	
 1.174966564881E-04  	 4.349930613647E+03    	
 6.711135104017E-04  	 1.233371056236E+04    	
 3.632027445770E-03  	 1.492819097984E+04    	
 4.714590959688E-04  	 8.634832769868E+03    	
 1.327967800051E-01  	 3.580410958943E+05    	
 3.882638768226E-04  	 3.408987440366E+03    	
 7.203482258777E+00  	 1.542505000428E+07    	
 1.148659267534E+01  	 1.976821281579E+07    	
 6.865598191814E-06  	 1.748406269642E+02    	
 2.550104889379E-01  	 2.675126381009E+05    	
 4.536805535905E-04  	 1.957367876898E+04    	
 3.054489011917E-03  	 1.336979486389E+04    	
 8.051026480002E-03  	 2.753130601908E+04    	
 1.758132140241E-03  	 9.482153544996E+03    	
 1.938687219320E-01  	 1.575393208356E+05    	
 2.967632326704E-04  	 6.899084069551E+03    	
 2.843227107362E+00  	 3.078952392588E+06    	
 2.704425906980E-01  	 2.473765458391E+06    	
 1.792428619909E-01  	 1.714909803607E+05    	
 1.935859612819E-03  	 1.802761767603E+04    	
 5.617680544507E-01  	 9.373625194107E+06    	
 1.710043316763E-03  	 2.635317228712E+04    	
 4.303050562615E-04  	 1.292148729123E+04    	
 1.436087573298E-01  	 1.630319482815E+06    	
 5.814526038123E-03  	 3.357350063317E+04    	
 1.855453262035E-04  	 5.443624638822E+03    	
 2.192897153798E-04  	 5.305592403291E+03    	
 5.281013269268E-04  	 4.189473770117E+03    	
 9.008932014364E-04  	 3.472965400236E+03    	
 9.265370747040E-03  	 1.316726816604E+04    	
 1.207436239095E-04  	 2.855598437438E+03    	
 6.568202327324E-04  	 9.406126362707E+03    	
 4.593205468079E-05  	 4.763207043728E+03    	
 1.253286089657E-04  	 5.548591913099E+03    	
 2.094276140972E-05  	 1.352099058863E+03    	
 2.890078272859E-04  	 8.021375911130E+03    	
 4.529560636257E-04  	 3.180238825345E+03    	
 1.947394556039E-05  	 1.230359920343E+03    	
 8.635237309768E-04  	 2.364013378881E+04    	
 4.782724024042E-04  	 5.195688979375E+03    	
 8.276129987068E-03  	 3.464679362755E+04    	
 1.836955647931E-03  	 4.157986589750E+04    	
 1.499758661215E-01  	 7.715554553062E+05    	
 1.056989407396E+02  	 9.839729570880E+07    	
 3.094205324407E-05  	 1.991703633660E+03    	
 8.298844498073E-03  	 1.069189986660E+05    	
 8.191305933242E-05  	 4.449135658621E+02    	
 1.838803723461E-03  	 1.116337074073E+04    	
 1.298498843265E-02  	 1.663294390074E+05    	
 3.292869480682E-01  	 8.033701122429E+05    	
 5.838991357211E-01  	 2.755400650548E+05    	
 3.877270040470E-04  	 5.977926240307E+03    	
 6.153540878766E-02  	 4.294456392138E+05    	
 1.164788245356E-02  	 4.349796581269E+04    	
 6.870945544116E-03  	 7.474326991726E+04    	
 5.599461135743E-03  	 1.921714467420E+04    	
 1.279842288045E+01  	 8.905221989197E+06    	
 6.051223455984E+01  	 4.221859222541E+07    	
 1.480853107132E-02  	 8.576235011825E+04    	
 1.555445139525E-02  	 5.190679139542E+04    	
 1.624406630715E-02  	 1.118095934116E+05    	
 8.280330401546E-02  	 3.757108981491E+05    	
 7.344938389698E-01  	 1.489694699732E+06    	
 1.846362890097E-01  	 2.186180514748E+05    	
 3.465264714899E+01  	 2.218450683742E+07    	
 4.336496456865E-04  	 7.394784340425E+03    	
 7.893630954691E+00  	 3.322747364925E+06    	
 3.901393173492E-03  	 2.109698886847E+04    	
 6.818998175253E-03  	 8.165932429339E+03    	
 2.405251438751E-04  	 1.466874067613E+03    	
 4.683664509833E-04  	 9.081724285768E+03    	
 7.585933237795E-04  	 1.792307987762E+04    	
 2.220792051210E-05  	 1.599803155775E+03    	
 7.436413763661E-02  	 7.562034321478E+05    	
 8.500986224468E-04  	 3.357393740756E+03    	
 1.120527893719E-01  	 3.249596903818E+05    	
 8.185480010476E-01  	 2.409966793392E+06    	
 1.096847024197E-02  	 1.438931228989E+05    	
 2.850415910349E-03  	 2.089602884214E+04    	
 3.713117306480E-04  	 5.611811797175E+03    	
 5.810874389246E-01  	 1.481362962828E+06    	
 2.468346733540E-03  	 2.751182939736E+04    	
 3.691511845600E-05  	 1.459225090229E+03    	
 1.638873085147E-01  	 6.031277671664E+05    	
 7.840830526587E-06  	 1.542835660050E+02    	
 4.894813255043E-03  	 1.970357011824E+04    	
 6.547198815139E+00  	 1.726440637140E+06    	
 5.018921666055E-04  	 1.190071819914E+04    	
 1.984721858518E-05  	 1.219819617657E+03    	
 1.520331999946E-05  	 1.376832388170E+03    	
 4.901409047704E-02  	 5.994551020706E+04    	
 5.214059986070E-01  	 5.642452268213E+05    	
 1.027108050037E+01  	 1.196163307457E+07    	
 1.018143631384E+01  	 1.523541282411E+07    	
 6.883034520474E-04  	 1.018627331178E+04    	
 1.036489267518E-04  	 2.282463067368E+03    	
 3.675696006132E-01  	 2.605708617548E+06    	
 2.778571139512E-04  	 5.035484257086E+03    	
 1.935963235735E-03  	 8.179985920364E+03    	
 2.136760450024E-02  	 1.154535339669E+05    	
 3.646413299046E-03  	 1.431689023445E+04    	
 3.905613838342E-03  	 4.179265123986E+04    	
 3.036687248865E-01  	 2.246554090336E+05    	
 9.274269038909E-05  	 4.959184815796E+03    	
 5.482518539355E+01  	 6.518812936003E+07    	
 5.381028271105E-03  	 3.732634619440E+04    	
 2.287558472813E-02  	 5.549967930544E+04    	
 1.384598036559E-02  	 2.198746991346E+04    	
 1.317480348430E-04  	 2.482544629988E+03    	
 2.963615525967E-05  	 1.996569352799E+03    	
 8.899795753275E-02  	 2.050383799500E+05    	
 3.361494430926E-02  	 2.805359142591E+06    	
 1.175071094940E-03  	 9.499834448600E+03    	
 6.369649322808E-05  	 3.770139707655E+02    	
 8.608256228384E-03  	 8.010252883800E+04    	
 6.586044808103E-04  	 2.043565506420E+04    	
 7.949670532667E-04  	 8.044219754328E+03    	
 7.708482937261E-04  	 1.519227709894E+04    	
 1.741388993901E+01  	 1.403766936672E+08    	
 3.221010264199E-02  	 3.525224618479E+04    	
 1.507518183693E-04  	 8.717048176210E+03    	
 2.853064461258E-03  	 1.100335240149E+04    	
 1.647542202243E-02  	 5.076521649720E+04    	
 4.926653803437E-04  	 1.180175214780E+04    	
 1.304743422550E-01  	 9.368017343853E+05    	
 2.494048588852E-04  	 3.204654779750E+03    	
 1.101132442006E-03  	 5.329839035251E+03    	
 1.872942447569E-01  	 4.777431185497E+05    	
 2.332336918281E-02  	 8.949752261367E+04    	
 5.033487901499E-02  	 1.065338587098E+06    	
 9.079186427689E-04  	 2.631782893983E+04    	
 3.500076937631E-01  	 6.681411395584E+05    	
 2.123273298881E-04  	 2.922182184760E+03    	
 4.722905462131E-03  	 2.537940606211E+04    	
 1.722043924117E-04  	 5.336289666295E+03    	
 1.337295335337E-02  	 5.412828288844E+04    	
 6.203688553869E-02  	 1.052126504115E+05    	
 3.486820363389E-02  	 1.998163597951E+05    	
 2.281875207192E-03  	 3.278390681940E+04    	
 4.053366004549E+00  	 2.630965211059E+07    	
 2.374474707379E+01  	 1.765405095065E+07    	
 8.487314861808E-04  	 1.525819043541E+04    	
 4.775900560866E-04  	 3.633685945584E+03    	
 2.378340381768E-02  	 4.821079648179E+04    	
 1.036950226904E-02  	 9.435733345610E+03    	
 1.778702878951E-04  	 6.961892466297E+03    	
 1.044069046722E-04  	 1.959030577748E+03    	
 2.886742022484E-04  	 5.258327022304E+03    	
 2.450474977876E-03  	 1.166482462609E+04    	
 1.875228115087E-05  	 5.251968876782E+02    	
 1.363785628854E-02  	 8.712341358436E+04    	
 9.345004632688E-05  	 5.424107632909E+03    	
 2.726892173181E-02  	 2.277328492110E+05    	
 9.911264427593E-03  	 4.253897755773E+04    	
 5.636120756768E-05  	 2.281018072302E+03    	
 6.577177412711E-04  	 5.779885240471E+03    	
 1.493171408192E-04  	 4.528431028057E+03    	
 1.325124478111E-02  	 8.557659664448E+04    	
 2.312998208149E-05  	 2.022476142260E+03    	
 3.746493603020E-03  	 1.960348239334E+04    	
 6.741651028055E-04  	 1.833619750491E+03    	
 1.410623054886E-04  	 4.779300757065E+03    	
 6.005182604421E-04  	 2.110769779263E+04    	
 1.803281277911E-03  	 4.368617285503E+03    	
 1.210446956027E-04  	 2.253910590874E+03    	
 1.378361437078E-02  	 2.870059641273E+04    	
 4.429077303664E-05  	 1.785738588781E+03    	
 2.401498812594E-01  	 2.268094938262E+05    	
 5.846797923370E-06  	 8.959806100475E+01    	
 2.940221775521E-04  	 7.821677635247E+03    	
 7.441105296090E-01  	 5.878630047729E+06    	
 2.118982343019E+01  	 1.945106850905E+07    	
 2.530154968442E-02  	 1.323132177242E+05    	
 1.874658123403E-04  	 4.169057623854E+03    	
 8.311537764934E-01  	 5.587654757718E+06    	
 6.036437558955E-01  	 1.880127770701E+06    	
 1.389360339180E+01  	 7.203733118628E+07    	
 7.295260658301E-04  	 5.210966862151E+03    	
 3.453726023390E+00  	 1.094069907094E+07    	
 8.374160326197E-04  	 6.010808256909E+03    	
 3.802101892882E-05  	 3.646332047329E+03    	
 1.856731645687E-03  	 1.376664915120E+04    	
 2.678264536685E-01  	 2.689645286211E+05    	
 2.221069146309E-04  	 7.366447374280E+03    	
 1.958799840596E-05  	 1.579548318607E+02    	
 8.762997268879E-05  	 3.317042004369E+03    	
 3.180447151947E-05  	 1.520521011079E+03    	
 3.719476926217E-04  	 2.825423872770E+03    	
 1.362795522970E-02  	 3.917182982828E+04    	
 4.609821311998E-04  	 6.908583781360E+03    	
 4.176700114466E-03  	 3.767477164472E+04    	
 8.553881025288E-03  	 3.719519850829E+04    	
 4.942486756672E-01  	 2.690821429187E+06    	
 4.147216857266E-05  	 1.096813723847E+03    	
 4.147076326562E-05  	 3.324905692501E+02    	
 1.231459138476E-04  	 2.644473214221E+03    	
 5.056814647928E-03  	 5.887499928989E+04    	
 6.442786060888E-04  	 1.205421931286E+04    	
 3.472641060825E-04  	 2.847048678390E+03    	
 4.669315570345E-04  	 5.067317822111E+03    	
 1.928745539559E-03  	 6.742338668854E+03    	
 2.556882043610E-02  	 9.336533837545E+04    	
 1.395044207440E+00  	 1.235218666517E+06    	
 1.703509686835E+00  	 1.320954884066E+06    	
 4.606341777768E+00  	 2.119050300381E+06    	
 2.596385699902E-03  	 6.355969921826E+03    	
 7.782396117135E-01  	 7.577692699935E+05    	
 2.743828606881E+00  	 8.335384648949E+05    	
 9.163238769438E-05  	 1.836707672268E+03    	
 5.556109697646E-03  	 2.483197183407E+04    	
 5.812414961794E-03  	 4.217249526099E+04    	
 9.530627100965E-03  	 5.788968983394E+04    	
 1.159665978070E+01  	 1.041980159601E+07    	
 3.339212516067E-02  	 1.058883676794E+05    	
 5.288350263137E-02  	 5.600524721448E+05    	
 3.230083652816E-04  	 1.785806149161E+03    	
 4.287833458192E-03  	 3.020006459784E+04    	
 3.288231515409E-05  	 2.381708534152E+03    	
 9.492836334382E-05  	 3.415673685860E+03    	
 4.425942096361E+01  	 4.416788457353E+07    	
 5.886338498139E-04  	 5.617149472400E+03    	
 4.660051602083E-01  	 1.465949541044E+06    	
 4.851523752943E-02  	 2.698571615078E+05    	
 1.931678921881E-03  	 2.996590985922E+04    	
 1.096111474505E-02  	 2.219046955248E+04    	
 1.362948887597E-04  	 4.713379258482E+03    	
 2.919092264882E-04  	 3.283247982121E+03    	
 5.143382131153E-05  	 1.055422001085E+03    	
 7.707686214104E-04  	 4.445218442516E+03    	
 6.101330604870E-02  	 3.438621006584E+04    	
 5.055578243368E-02  	 1.143677812612E+05    	
 1.431281216414E-03  	 5.859503672218E+03    	
 4.039987937696E-03  	 2.186958981343E+04    	
 5.837186101786E-06  	 6.322271977471E+01    	
 3.143141904455E-02  	 3.851724168702E+04    	
 7.980281927678E-05  	 3.778640625319E+03    	
 1.854600581756E-04  	 4.579329128253E+03    	
 2.621394625320E-03  	 1.254564735207E+04    	
 1.098014291870E-03  	 1.516093365548E+03    	
 2.088682737767E-03  	 1.701522845631E+04    	
 6.935002304199E-04  	 7.695105976832E+03    	
 7.217260194481E-02  	 3.182091311874E+04    	
 7.451290843570E-05  	 2.368362953275E+03    	
 1.505619069560E-03  	 8.340855458530E+03    	
 3.174980372545E-04  	 4.419920907701E+03    	
 4.804243476559E-01  	 2.341041233526E+06    	
 2.434769768063E-03  	 4.990028438468E+03    	
 4.446961529230E-04  	 5.122286977467E+03    	
 1.465472951595E+01  	 1.010732518472E+08    	
 5.148319047633E-03  	 7.306759031978E+03    	
 1.581712588371E-04  	 7.028633250432E+03    	
 3.023146836931E-03  	 5.670158679960E+04    	
 1.596739878636E-04  	 4.526059299156E+03    	
 7.585651213154E-05  	 3.271319804391E+03    	
 1.941437352891E+01  	 1.006260466843E+07    	
 1.239790970362E-03  	 1.895959334207E+04    	
 8.236181618828E-04  	 1.016994821697E+04    	
 2.268221444606E-05  	 1.961920169868E+03    	
 4.012201159542E-02  	 5.610584819747E+04    	
 1.881819601761E-04  	 6.697000844997E+03    	
 5.873272038872E-04  	 1.425928521937E+04    	
 1.572877461867E-03  	 1.024450869468E+04    	
 5.924480251243E-06  	 6.149763624322E+02    	
 3.988634234892E-03  	 1.699906177656E+05    	
 2.906326769184E-03  	 7.233527406340E+03    	
 2.679834286391E-04  	 1.402663458976E+04    	
 1.728667519968E+00  	 1.328155057354E+06    	
 1.287631391115E-01  	 2.494447277174E+05    	
 6.313212409401E-03  	 3.625340524503E+05    	
 1.517753326137E-04  	 4.683617844013E+03    	
 4.960357052651E-04  	 2.926624597361E+03    	
 5.009750347427E-02  	 6.989493408743E+04    	
 1.285997762593E-03  	 1.028759449810E+04    	
 4.336411278240E-03  	 3.865916153655E+04    	
 4.196581705846E-05  	 1.904132836583E+03    	
 8.113001948571E-04  	 3.862371133198E+03    	
 2.632606008039E-03  	 1.418372398135E+04    	
 1.581341795984E-05  	 3.868060974362E+02    	
 5.928920159557E-05  	 2.009232844293E+03    	
 3.217297046144E-03  	 1.710541632864E+04    	
 2.307608450789E-04  	 9.654213958886E+03    	
 1.421572694162E-03  	 2.244548772692E+04    	
 2.062263110241E-03  	 2.153572492816E+04    	
 1.615736894863E-03  	 1.602039199803E+04    	
 2.008051941520E-01  	 7.932706862453E+05    	
 4.930204298619E-04  	 2.973575499388E+03    	
 8.223996776007E-03  	 4.136842263674E+04    	
 9.694660354411E-05  	 1.455221652990E+03    	
 4.158015304727E-04  	 4.971937024129E+03    	
 4.335686089488E-04  	 6.670010418344E+03    	
 1.718463036130E-04  	 1.310100289882E+03    	
 6.258202856076E-05  	 2.128176019263E+03    	
 1.927329596200E-02  	 1.851656658275E+05    	
 3.922527738417E-05  	 1.911760445902E+02    	
 8.149695632434E-05  	 4.015326124533E+03    	
 1.813566788657E-04  	 8.613480836344E+03    	
 6.960931231171E-04  	 6.285642377546E+03    	
 1.332667818569E-02  	 9.962945667979E+03    	
 1.039368708820E-02  	 4.674739954866E+04    	
 1.351437204303E-04  	 2.540009661905E+03    	
 2.350199086084E-04  	 3.311426902399E+03    	
 7.792756468796E-04  	 1.833849549800E+04    	
 1.154426768746E-04  	 3.763317921892E+03    	
 2.091601216308E-02  	 4.955068161581E+04    	
 1.691627586193E-05  	 1.359797223195E+03    	
 9.446876082898E-05  	 1.973568790041E+03    	
 1.845489835769E-02  	 1.103106981807E+05    	
 3.072927329607E-03  	 7.290776248529E+04    	
 2.712201848370E-03  	 2.699534057855E+04    	
 6.732648801471E-05  	 1.272490186735E+03    	
 5.503211956389E-04  	 6.173321444035E+03    	
 1.545776620589E-04  	 1.466032177192E+03    	
 1.370327590591E-04  	 5.398844211356E+03    	
 5.130846001395E-04  	 6.756253922811E+03    	
 1.877568005905E-04  	 7.648504906523E+03    	
 1.726110853630E-03  	 9.393736482678E+04    	
 9.584506014249E-04  	 1.502411491323E+04    	
 6.372431437030E-05  	 1.791471483618E+03    	
 1.026842591825E-04  	 2.865885168492E+03    	
 7.228236807400E-05  	 3.891969410400E+03    	
 5.859097336505E-01  	 2.351319619927E+06    	
 1.609494794053E-03  	 7.497173455696E+03    	
 1.909923786106E-02  	 1.052491828396E+05    	
 7.985069803111E-06  	 1.821185215964E+03    	
 8.055202691763E-04  	 3.860386327245E+03    	
 6.962422350469E-03  	 2.390802406178E+04    	
 1.993469351308E-04  	 1.081708486383E+03    	
 2.382805100873E-04  	 7.014899153015E+03    	
 1.526968948668E-04  	 3.128602565160E+03    	
 5.107477736141E-04  	 1.911901367744E+03    	
 7.836857609138E-04  	 4.158506374669E+04    	
 5.891229897883E-03  	 1.648411934591E+04    	
 1.207026610843E-04  	 1.941216858455E+03    	
 6.514414737096E-01  	 3.161726086478E+06    	
 4.522134050923E-05  	 7.035551154690E+02    	
 3.799746365313E-03  	 1.022111925908E+04    	
 1.123468256142E-04  	 5.067788964969E+03    	
 9.880669143632E-03  	 2.878848531621E+04    	
 4.986024707367E-06  	 4.499183210778E+02    	
 3.088742144446E-06  	 3.409324410905E+01    	
 4.393320970711E-03  	 7.019255989039E+04    	
 7.250850487956E+00  	 5.780271045497E+06    	
 2.460430771295E-04  	 4.156200919900E+03    	
 3.995885384822E-01  	 7.329439664485E+04    	
 7.107838917584E-04  	 4.540258865293E+03    	
 6.078444508131E-03  	 3.189898293527E+04    	
 1.943683010338E-02  	 1.034001540608E+05    	
 1.080212224921E-01  	 4.842306102218E+05    	
 2.014969396091E-02  	 5.297494670815E+04    	
 1.259738656492E-04  	 5.353418486977E+03    	
 5.599705139661E-03  	 1.162219249093E+05    	
 1.453322690791E+00  	 1.879277386192E+05    	
 3.173395200636E-04  	 4.127916212211E+03    	
 6.195968665026E-04  	 5.878138752444E+03    	
 1.906077831297E-04  	 5.055040636217E+03    	
 2.969096721214E-02  	 1.135477265714E+05    	
 6.312934522968E-03  	 2.259679321521E+04    	
 2.422247689187E-02  	 1.112250813220E+04    	
 5.807903070967E-05  	 2.346784053783E+02    	
 1.070015761360E-04  	 3.299695267221E+03    	
 4.649861915450E-04  	 8.378685432198E+03    	
 6.582677328512E-02  	 1.197092751027E+06    	
 2.612871061084E-02  	 1.731701638071E+05    	
 7.920874796041E-01  	 2.771153998092E+06    	
 3.418718266932E-01  	 4.852081855467E+05    	
 2.356622324139E-03  	 2.199973775256E+04    	
 2.873116131964E-01  	 2.795921307585E+06    	
 3.637509237807E-02  	 7.976461796075E+04    	
 2.428228519115E-03  	 5.409256509941E+03    	
 3.302843738383E+00  	 1.109792676113E+07    	
 2.341936363110E-03  	 1.726481609793E+04    	
 6.231409995560E-05  	 3.288090629974E+03    	
 4.288879639058E-03  	 1.199057111790E+04    	
 3.350837295399E-03  	 3.268949261987E+04    	
 5.883972539747E-01  	 6.689462723966E+05    	
 1.086470038292E-02  	 1.955889705665E+04    	
 1.466823142812E-04  	 5.357590448908E+03    	
 2.211301474537E-05  	 2.319420678744E+03    	
 2.019493487781E-05  	 1.517599055773E+02    	
 1.077813662000E-04  	 4.019842951382E+03    	
 6.202745426782E-03  	 3.249467157822E+04    	
 4.713389589881E-04  	 1.432230544039E+04    	
 4.382660089488E-03  	 3.202318875920E+04    	
 1.178582662804E-04  	 5.827550145589E+03    	
 6.938785293363E-04  	 7.201601241887E+03    	
 9.797696151651E-02  	 7.719628706612E+05    	
 5.791405519800E-05  	 5.095168934582E+03    	
 4.227812556618E-03  	 1.144257924351E+05    	
 8.821838815875E-03  	 1.031527801251E+05    	
 1.097825345907E-02  	 1.033030182725E+04    	
 4.562327024374E-04  	 6.181997780793E+03    	
 6.855160853446E-04  	 8.506065757173E+03    	
 1.532128673092E-03  	 1.434824760343E+04    	
 3.562924073816E-03  	 1.872376467163E+04    	
 2.042415513615E-02  	 7.154099211199E+04    	
 6.685052917456E-04  	 8.960925712430E+03    	
 6.065120957350E-04  	 1.124267429601E+04    	
 6.072756138073E-04  	 8.859016000192E+03    	
 3.041598225757E-02  	 6.545538129367E+04    	
 1.881940959547E-05  	 8.643593107448E+02    	
 4.297140114599E-04  	 1.297462868499E+04    	
 5.357971045125E-04  	 1.278745021235E+04    	
 6.249940275160E-04  	 3.751793449306E+03    	
 1.949079851093E-03  	 7.299130378783E+03    	
 7.731490860688E-03  	 1.226965725769E+04    	
 4.759662859099E-04  	 4.621572028510E+03    	
 2.080371234771E-03  	 2.621814019696E+04    	
 1.899566725929E-02  	 6.027945180186E+04    	
 4.687768503837E-04  	 8.989859753319E+03    	
 3.947917574199E-03  	 2.265680778591E+04    	
 1.762335933093E-04  	 1.725024846203E+03    	
 2.767122611856E-04  	 1.086196181224E+04    	
 7.581631876193E-05  	 1.308127222769E+03    	
 5.605131683098E-04  	 6.451610377091E+03    	
 2.620015801721E-05  	 3.215453487230E+02    	
 5.667214162911E-04  	 1.076481101790E+04    	
 2.849720276029E-02  	 5.144833333540E+05    	
 1.433868047313E-05  	 1.098745844991E+03    	
 1.175355114633E-04  	 7.559631933957E+03    	
 3.298053196694E-04  	 2.919274799860E+03    	
 6.760821332234E-05  	 2.701333164360E+03    	
 6.614726249680E-03  	 7.103869933484E+05    	
 1.720852011313E-03  	 6.563631395064E+03    	
 4.613359866775E-02  	 1.014001732295E+05    	
 2.839722143118E-03  	 5.321525353146E+04    	
 2.036296853377E-04  	 6.320246555606E+03    	
 5.244017484353E-03  	 1.400282590833E+04    	
 2.305230707241E-02  	 2.414301353769E+05    	
 1.226779706073E-02  	 1.410866695558E+04    	
 1.346559401661E-04  	 3.444939023291E+03    	
 1.101307227683E-04  	 2.712618113196E+03    	
 1.144929165160E-03  	 8.203411000991E+03    	
 7.394251679212E-04  	 1.819696966585E+03    	
 1.371842352915E-03  	 1.120446718488E+04    	
 7.841307758023E-04  	 4.161365283879E+03    	
 2.858506060458E-04  	 6.998014263502E+03    	
 3.717245967095E-03  	 6.666055495874E+03    	
 2.761600605522E-04  	 5.681612120890E+03    	
 9.087185851387E-04  	 1.310817687607E+03    	
 8.844883425580E-04  	 1.232355107706E+04    	
 3.839834633778E-02  	 1.486059759151E+05    	
 1.147002548560E-03  	 3.450568406452E+04    	
 1.480924819228E-04  	 2.650159483862E+03    	
 2.814543473356E-04  	 3.476431327767E+03    	
 1.924820696641E-04  	 5.873126623688E+02    	
 1.168610717093E-05  	 5.413526055886E+02    	
 5.964793246098E-04  	 7.246249579797E+03    	
 3.192151665235E-04  	 7.333057884434E+03    	
 4.802129966094E-04  	 6.703115823872E+03    	
 1.660876737028E-03  	 5.749439605485E+04    	
 9.081654008868E-05  	 4.185878842778E+03    	
 5.634464033877E-03  	 3.607051013369E+04    	
 3.030152394786E-04  	 6.546279123114E+03    	
 3.916498842829E-04  	 4.254463176400E+03    	
 2.036748453022E-04  	 4.777057842692E+03    	
 8.326737817064E-04  	 5.342493949162E+03    	
 2.271215609081E-05  	 4.149171050398E+02    	
 8.656472503033E-04  	 6.225419551669E+03    	
 1.161514102179E-03  	 7.086890984028E+03    	
 4.110074356483E-01  	 7.164700333068E+05    	
 1.222583355034E-06  	 8.718088601245E+00    	
 7.440781934673E-04  	 8.871204951254E+03    	
 5.360484307555E-04  	 3.291794181487E+03    	
 1.531533271674E-03  	 2.529008177208E+04    	
 9.333020515290E-05  	 2.138061176222E+03    	
 1.645558066433E-04  	 1.750670489308E+03    	
 3.593414828257E-04  	 6.260170688278E+03    	
 5.515938248766E-04  	 6.207020756461E+03    	
 1.246677055594E-03  	 6.417177198388E+03    	
 1.727478208918E-03  	 1.155280604620E+04    	
 2.999394169088E-05  	 1.593549949369E+03    	
 1.073892826965E-04  	 1.598642507180E+03    	
 1.924800031161E-03  	 1.028593898619E+04    	
 2.135284432843E-03  	 1.539728107677E+04    	
 1.076770033577E-04  	 1.055424595537E+03    	
 2.255813736602E-03  	 1.459772910118E+04    	
 2.650280423540E-04  	 3.268565660669E+03    	
 1.014257420902E-03  	 1.057310237549E+04    	
 4.597613248754E-03  	 2.771835792903E+04    	
 3.332640090554E-04  	 5.520358142795E+03    	
 1.973083462956E-04  	 1.086573284139E+04    	
 7.923641236817E-03  	 1.066047907759E+04    	
 3.735316128740E-04  	 4.956861796612E+03    	
 5.637163154536E-03  	 1.515531455320E+04    	
 3.413928476638E-04  	 6.471583032373E+03    	
 2.029621326533E-04  	 5.206488460063E+03    	
 3.332914747619E-05  	 1.233805515975E+03    	
 1.919141625105E-04  	 1.212718067811E+03    	
 6.418561758821E-04  	 1.145381663873E+04    	
 1.083894634450E-03  	 3.857786738166E+03    	
 1.246179791398E-06  	 3.174203855610E+01    	
 3.250703799908E-05  	 1.408383468910E+03    	
 3.158127344292E-04  	 9.821855384085E+03    	
 2.913004223757E-03  	 5.930701591318E+03    	
 9.516410483053E-06  	 3.809502302438E+02    	
 9.554456324091E-04  	 1.540072069219E+04    	
 5.726896645604E-04  	 3.276645781012E+03    	
 2.072895120943E-04  	 1.924640061213E+03    	
 1.859109161541E-04  	 2.895842455343E+03    	
 8.470655529395E-05  	 3.477633141200E+03    	
 3.179969555681E-02  	 5.448566077214E+04    	
 1.825430282800E-05  	 5.689923839067E+02    	
 1.829209020119E-04  	 1.406564064664E+03    	
 1.294401422449E-04  	 3.865714349674E+03    	
 1.784575972037E-03  	 7.896985979977E+03    	
 5.534171600997E-03  	 8.226319170310E+03    	
 2.681952932060E-05  	 4.216638851392E+02    	
 1.864053994645E-03  	 6.201876598583E+03    	
 2.162581361625E-04  	 2.442843065978E+03    	
 2.570918862166E-04  	 3.184654486835E+03    	
 9.920987060087E-02  	 1.504246707011E+05    	
 3.647251751898E+00  	 3.956516370349E+07    	
 7.947729332911E-03  	 5.241236022109E+04    	
 1.471210991440E-03  	 1.889524568852E+04    	
 5.483207443171E-06  	 7.615939130593E+01    	
 1.620596887629E-04  	 3.590971392074E+03    	
 2.586087853806E-04  	 4.593652532017E+03    	
 3.631073524090E-03  	 3.101021101793E+04    	
 2.539646441798E-05  	 1.598829214805E+03    	
 5.964084235358E-02  	 2.599027992635E+05    	
 5.078349084722E-05  	 2.282507929012E+03    	
 2.971260776711E-05  	 1.968275593695E+03    	
 1.061624930357E-05  	 7.371306977240E+02    	
 2.407688365434E-02  	 4.898272316762E+04    	
 3.488436285099E-05  	 9.795907089416E+02    	
 7.320392674592E-04  	 1.429091027646E+04    	
 2.676106341499E-04  	 5.961581221135E+03    	
